kp,ki,zeta
0.0244897959183673,0.0326530612244898,0.810519055152401
0.0275510204081633,0.0326530612244898,0.851961274449781
0.0306122448979592,0.0326530612244898,0.83901674274731
0.0336734693877551,0.0326530612244898,0.823484222560584
0.036734693877551,0.0326530612244898,0.805425552900428
0.0397959183673469,0.0326530612244898,0.785508638737037
0.0428571428571429,0.0326530612244898,0.764579550742379
0.0459183673469388,0.0326530612244898,0.743308610853731
0.0489795918367347,0.0326530612244898,0.722118031151508
0.0520408163265306,0.0326530612244898,0.701243699211644
0.0551020408163265,0.0326530612244898,0.680807159339547
0.0581632653061225,0.0326530612244898,0.660864894912047
0.0612244897959184,0.0326530612244898,0.641437360465142
0.0642857142857143,0.0326530612244898,0.622525293515282
0.0673469387755102,0.0326530612244898,0.604118798512863
0.0704081632653061,0.0326530612244898,0.586202432956215
0.073469387755102,0.0326530612244898,0.568758079956171
0.076530612244898,0.0326530612244898,0.551766580478383
0.0795918367346939,0.0326530612244898,0.535208659915117
0.0826530612244898,0.0326530612244898,0.5190654471629
0.0857142857142857,0.0326530612244898,0.503318755480487
0.0887755102040816,0.0326530612244898,0.487951222941257
0.0918367346938776,0.0326530612244898,0.472946369922561
0.0948979591836735,0.0326530612244898,0.458288607850973
0.0979591836734694,0.0326530612244898,0.443963219814019
0.101020408163265,0.0326530612244898,0.429956325547797
0.104081632653061,0.0326530612244898,0.416254838419327
0.107142857142857,0.0326530612244898,0.402846419038386
0.110204081632653,0.0326530612244898,0.389719428281457
0.113265306122449,0.0326530612244898,0.376862881373749
0.116326530612245,0.0326530612244898,0.364266403953569
0.119387755102041,0.0326530612244898,0.351920190603074
0.122448979591837,0.0326530612244898,0.339814966050041
0.125510204081633,0.0326530612244898,0.327941949078387
0.128571428571429,0.0326530612244898,0.316292819084066
0.131632653061224,0.0326530612244898,0.304859685153907
0.13469387755102,0.0326530612244898,0.293635057517206
0.137755102040816,0.0326530612244898,0.282611821204947
0.140816326530612,0.0326530612244898,0.271783211750238
0.143877551020408,0.0326530612244898,0.261142792767506
0.146938775510204,0.0326530612244898,0.25068443525583
0.15,0.0326530612244898,0.240402298482018
0,0.0489795918367347,0.150126610984886
0.00306122448979592,0.0489795918367347,0.242866220988037
0.00612244897959184,0.0489795918367347,0.333573219463869
0.00918367346938775,0.0489795918367347,0.421732958664166
0.0122448979591837,0.0489795918367347,0.506418749032022
0.0153061224489796,0.0489795918367347,0.58602990366964
0.0183673469387755,0.0489795918367347,0.658113847479906
0.0214285714285714,0.0489795918367347,0.719918179774937
0.0244897959183673,0.0489795918367347,0.770153316123512
0.0275510204081633,0.0489795918367347,0.810137903039941
0.0306122448979592,0.0489795918367347,0.838973399539934
