x_nom,v_nom,f_nom,x_ki,v_ki,f_ki,x_kp,v_kp,f_kp
0.303017343932377,-0.207506688968128,-0.854317610634162,0.307713419971906,-0.136446335185055,-3.19924102958051,0.344976206525798,0.298205664136682,-1.97695032387261
0.302798716551157,-0.205751652294143,-0.864201253612349,0.307562638548922,-0.133530925327545,-3.19287413881691,0.345243411391238,0.298726705072785,-1.75279341662563
0.302571274070936,-0.204006202225955,-0.894226897199419,0.307423713868529,-0.130571392407501,-3.18006228417854,0.345694909179325,0.299109858850494,-1.73213990018658
0.302378531661444,-0.202317632143636,-0.934085390272348,0.307286863721942,-0.127561792207803,-3.2721417896471,0.34599836899554,0.299374065155847,-1.64205487602087
0.302368258279134,-0.200721960786627,-0.965867120366385,0.307117972422926,-0.124505033205439,-3.27587270500421,0.346323947790216,0.299567977867377,-1.60335256068847
0.301983980548019,-0.199233162158567,-1.019675357064,0.306996495418133,-0.121414505747344,-3.19828601465077,0.346607081408026,0.299758757529696,-1.64015927502485
0.301964967456034,-0.197845991315768,-1.08777937984005,0.30687902893978,-0.118312118083565,-3.23641380534585,0.346919980894729,0.300014251978703,-1.61366745016822
0.301773821102953,-0.196538580087268,-1.09587275832559,0.306765537897376,-0.115222905817859,-3.16363313691682,0.346921517967069,0.300381022213596,-1.59217503490203
0.301496096577251,-0.195275285499306,-1.13877039050419,0.306655622831065,-0.112170907620984,-3.14517838169736,0.347505723599249,0.30087144047541,-1.56644545348091
0.301303745206609,-0.194021350958305,-1.10275773736169,0.306556823897483,-0.109175931189998,-3.1476881556056,0.347518967845929,0.301468427907333,-1.52581335651443
0.301097404235224,-0.192754438267218,-1.10658775034181,0.306526532636292,-0.106248517563568,-3.1168305437007,0.34782649493146,0.302128665864272,-1.54260649872993
0.300908249721915,-0.191461807698025,-1.10975473680285,0.306342764977475,-0.103387621503708,-3.03782475596468,0.348255416579071,0.302788449109878,-1.50466230024399
0.30071184519436,-0.190134491459757,-1.08842117015929,0.306324884445025,-0.10058392793311,-3.04177122493096,0.348565723845811,0.303388073095149,-1.52005314969009
0.300523932331713,-0.188764969317541,-1.14950635179929,0.306188898086721,-0.0978229507785874,-3.07287110722918,0.348875949901304,0.303889040595732,-1.43483613686482
0.30034145542661,-0.187345991092874,-1.18341329807616,0.30609582577682,-0.0950869447135484,-3.05582405565427,0.349175513301946,0.304266901565963,-1.39769673333318
0.300151420197375,-0.185869680903389,-1.24446530216062,0.305999530247715,-0.0923582686521881,-3.12568102021406,0.3494593846618,0.304499629492706,-1.38792928056936
0.299969603070814,-0.184327416348556,-1.24212268512803,0.305908596582527,-0.0896211091419973,-3.10917488996298,0.349810500160433,0.304565441749777,-1.53404071772844
0.299784542476729,-0.182711739629406,-1.22723790642234,0.305816576689555,-0.0868609348256791,-3.09831299814156,0.350106070720075,0.304446608109147,-1.48791975262548
0.299521178073661,-0.181023223684728,-1.2736100557049,0.305728148083843,-0.0840646465376948,-3.08020322008262,0.350422886148011,0.304131422827045,-1.5586515559182
