i;ii;iii;iv
-0.0058488;;;0.0056504
-0.0064016;;;0.0060661
-0.0069312;;;0.0064897
-0.0074373;;;0.0069196
-0.0079198;;;0.0073537
-0.0083791;;;0.0077896
-0.0088157;;;0.0082249
-0.0092302;;;0.008657
-0.0096234;;;0.0090837
-0.0099963;;;0.0095029
-0.01035;;;0.0099129
-0.010685;;;0.010313
-0.011002;;;0.010701
-0.011304;;;0.011078
-0.011589;;;0.011444
-0.011859;;;0.011798
-0.012115;;;0.012142
-0.012357;;;0.012476
-0.012584;;;0.012799
-0.012797;;;0.013112
-0.012996;;;0.013414
-0.013181;;;0.013703
-0.013353;;;0.013979
-0.013511;;;0.014237
-0.013657;;;0.014476
-0.01379;;;0.014694
-0.013913;;;0.014888
-0.014025;;;0.015055
-0.014127;;;0.015193
-0.014221;;;0.0153
-0.014306;;;0.015374
-0.014383;;;0.015414
-0.01445;;;0.015418
-0.014507;;;0.015386
-0.014551;;;0.015317
-0.014582;;;0.015211
-0.014596;;;0.015067
-0.014592;;;0.014887
-0.014569;;;0.014671
-0.014524;;;0.01442
-0.014456;;;0.014135
-0.014364;;;0.013817
-0.014248;;;0.013468
-0.014108;;;0.013089
-0.013943;;;0.012683
-0.013755;;;0.01225
-0.013544;;;0.011793
-0.013312;;;0.011313
-0.013061;;;0.010813
-0.012791;;;0.010295
-0.012506;;;0.0097609
-0.012206;;;0.009215
-0.011893;;;0.008661
-0.01157;;;0.0081034
-0.011238;;;0.0075476
-0.0109;;;0.0069994
-0.010555;;;0.0064652
-0.010207;;;0.0059518
-0.0098552;;;0.0054657
-0.0095008;;;0.0050136
-0.0091439;;;0.0046012
-0.0087847;;;0.0042335
-0.0084231;;;0.0039141
-0.0080592;;;0.0036451
-0.0076928;;;0.0034272
-0.007324;;;0.00326
-0.0069527;;;0.0031416
-0.0065789;;;0.0030693
-0.0062029;;;0.0030391
-0.005825;;;0.003046
-0.005446;;;0.0030836
-0.0050672;;;0.0031443
-0.0046901;;;0.0032197
-0.0043168;;;0.0033009
-0.0039499;;;0.0033788
-0.003592;;;0.0034448
-0.0032463;;;0.003491
-0.0029159;;;0.0035107
-0.0026038;;;0.0034986
-0.0023127;;;0.0034511
-0.0020448;;;0.0033664
-0.0018014;;;0.0032445
-0.0015825;;;0.0030866
-0.0013873;;;0.0028956
-0.0012136;;;0.0026756
-0.001059;;;0.0024317
-0.00092042;;;0.0021698
-0.00079513;;;0.0018968
-0.00068048;;;0.0016198
-0.00057438;;;0.0013463
-0.00047541;;;0.0010838
-0.00038294;;;0.00083925
-0.00029711;;;0.00061925
-0.00021878;;;0.00042922
-0.00014937;;;0.00027319
-9.0735e-05;;;0.0001533
-4.4959e-05;;;6.9582e-05
-1.4111e-05;;;1.9892e-05
0;;;0
1.5029e-05;;;-6.9951e-06
4.822e-05;;;-1.656e-05
9.8392e-05;;;-2.105e-05
0.00016438;;;-1.3702e-05
0.00024511;;;1.0783e-05
0.00033968;;;5.5688e-05
0.00044741;;;0.00012198
0.00056784;;;0.00020841
0.00070074;;;0.00031189
0.00084616;;;0.000428
0.0010044;;;0.00055136
0.0011758;;;0.00067614
0.0013613;;;0.00079636
0.0015616;;;0.00090634
0.0017778;;;0.0010009
0.0020111;;;0.0010757
0.0022625;;;0.0011272
0.0025329;;;0.0011528
0.0028232;;;0.0011506
0.0031341;;;0.0011199
0.0034659;;;0.0010606
0.003819;;;0.00097394
0.0041933;;;0.0008617
0.0045888;;;0.00072669
0.0050046;;;0.00057239
0.0054399;;;0.00040284
0.005893;;;0.0002224
0.006362;;;3.5575e-05
0.0068447;;;-0.00015327
0.0073387;;;-0.00034009
0.0078414;;;-0.00052147
0.0083504;;;-0.00069474
0.0088633;;;-0.000858
0.0093777;;;-0.00101
0.0098917;;;-0.0011498
0.010403;;;-0.0012769
0.01091;;;-0.0013908
0.01141;;;-0.001491
0.011902;;;-0.0015767
0.012381;;;-0.0016473
0.012844;;;-0.0017017
0.013288;;;-0.0017388
0.013708;;;-0.0017576
0.014098;;;-0.001757
0.014451;;;-0.0017359
0.014763;;;-0.0016941
0.015027;;;-0.0016317
0.015239;;;-0.0015494
0.015392;;;-0.0014492
0.015485;;;-0.0013333
0.015515;;;-0.0012048
0.015483;;;-0.001067
0.015391;;;-0.00092306
0.01524;;;-0.0007765
0.015034;;;-0.00063052
0.014779;;;-0.00048816
0.014478;;;-0.00035217
0.014137;;;-0.00022503
0.013761;;;-0.00010887
0.013356;;;-5.5301e-06
0.012927;;;8.346e-05
0.012479;;;0.00015682
0.012018;;;0.00021346
0.011548;;;0.00025243
0.011075;;;0.0002729
0.010603;;;0.00027407
0.010136;;;0.00025526
0.0096789;;;0.00021589
0.0092351;;;0.00015549
0.0088083;;;7.3714e-05
0.008402;;;-2.9703e-05
0.0080193;;;-0.00015495
0.0076633;;;-0.00030215
0.0073366;;;-0.00047128
0.0070418;;;-0.00066208
0.0067809;;;-0.00087383
0.006556;;;-0.0011052
0.0063684;;;-0.0013542
0.0062194;;;-0.0016178
0.0061099;;;-0.0018921
0.0060405;;;-0.0021721
0.0060111;;;-0.0024517
0.0060213;;;-0.002724
0.0060702;;;-0.002982
0.0061562;;;-0.0032181
0.0062771;;;-0.0034257
0.0064304;;;-0.0035987
0.0066135;;;-0.0037323
0.0068232;;;-0.0038238
0.0070568;;;-0.0038726
0.0073111;;;-0.0038798
0.0075834;;;-0.0038482
0.0078712;;;-0.0037816
0.0081722;;;-0.0036839
0.0084844;;;-0.0035594
0.0088061;;;-0.0034115
0.0091357;;;-0.0032431
0.009472;;;-0.003056
0.0098141;;;-0.0028508
0.010161;;;-0.0026269
0.010514;;;-0.0023831
0.010871;;;-0.0021171
0.011233;;;-0.0018264
0.0116;;;-0.0015083
0.011972;;;-0.0011602
0.01235;;;-0.00077997
0.012733;;;-0.00036627
0.013121;;;8.1669e-05
0.013514;;;0.00056406
0.01391;;;0.0010806
0.014307;;;0.0016308
0.014705;;;0.0022134
0.015101;;;0.002827
0.015493;;;0.0034694
0.015878;;;0.0041382
0.016255;;;0.0048302
0.01662;;;0.0055418
0.016971;;;0.0062694
0.017307;;;0.0070091
0.017625;;;0.0077568
0.017923;;;0.0085085
0.0182;;;0.0092598
0.018455;;;0.010006
0.018686;;;0.010744
0.018895;;;0.011468
0.01908;;;0.012173
0.019244;;;0.012857
0.019387;;;0.013515
0.019513;;;0.014145
0.019623;;;0.014742
0.019719;;;0.015306
0.019806;;;0.015834
0.019885;;;0.016326
0.01996;;;0.01678
0.020034;;;0.017197
0.02011;;;0.017576
0.020193;;;0.017919
0.020285;;;0.018224
0.020387;;;0.018493
0.020502;;;0.018727
0.02063;;;0.018925
0.02077;;;0.019088
0.020918;;;0.019217
0.021071;;;0.019312
0.021222;;;0.019374
0.021367;;;0.019402
0.021497;;;0.019398
0.021606;;;0.019361
0.021688;;;0.019292
0.021736;;;0.019192
0.021747;;;0.01906
0.02172;;;0.018896
0.021652;;;0.018702
0.021546;;;0.018476
0.021404;;;0.018219
0.021227;;;0.017932
0.021017;;;0.017613
0.020777;;;0.017263
0.020508;;;0.016882
0.02021;;;0.01647
0.019883;;;0.016028
0.019525;;;0.015556
0.019134;;;0.015057
0.018709;;;0.014532
0.018247;;;0.013984
0.017747;;;0.013415
0.017209;;;0.012831
0.016632;;;0.012234
0.016019;;;0.011629
0.015374;;;0.011022
0.0147;;;0.010416
0.014002;;;0.0098169
0.013285;;;0.0092286
0.012555;;;0.0086555
0.011816;;;0.0081013
0.011075;;;0.0075691
0.010334;;;0.0070616
0.0095991;;;0.0065804
0.0088734;;;0.006126
0.0081602;;;0.0056977
0.0074626;;;0.0052932
0.0067833;;;0.0049087
0.0061246;;;0.0045398
0.0054888;;;0.0041815
0.004878;;;0.0038292
0.0042945;;;0.003479
0.0037404;;;0.0031282
0.0032177;;;0.0027759
0.0027285;;;0.0024233
0.0022745;;;0.0020734
0.0018576;;;0.0017313
0.0014795;;;0.0014031
0.0011418;;;0.0010958
0.00084609;;;0.0008168
0.00059385;;;0.00057275
0.00038609;;;0.00036935
0.00022335;;;0.00021041
0.00010551;;;9.7252e-05
3.1661e-05;;;2.8426e-05
0;;;0
-1.7794e-05;;;2.5195e-05
-6.1547e-05;;;7.8904e-05
-0.00013547;;;0.00015737
-0.00024355;;;0.00025745
-0.00038943;;;0.00037644
-0.00057622;;;0.00051184
-0.00080636;;;0.00066115
-0.0010814;;;0.00082166
-0.0014017;;;0.00099031
-0.0017664;;;0.0011636
-0.002173;;;0.0013379
-0.0026172;;;0.001509
-0.0030929;;;0.0016729
-0.0035927;;;0.0018251
-0.004108;;;0.0019614
-0.0046297;;;0.0020772
-0.0051486;;;0.0021682
-0.0056559;;;0.0022303
-0.0061433;;;0.0022595
-0.006604;;;0.0022525
-0.0070325;;;0.0022069
-0.0074244;;;0.0021214
-0.0077771;;;0.0019958
-0.0080886;;;0.0018321
-0.0083581;;;0.0016341
-0.0085857;;;0.0014078
-0.0087721;;;0.0011613
-0.0089191;;;0.00090475
-0.0090287;;;0.00064931
-0.0091039;;;0.00040693
-0.0091478;;;0.00018965
-0.009164;;;9.0608e-06
-0.0091562;;;-0.00012436
-0.0091279;;;-0.00020171
-0.0090827;;;-0.00021599
-0.009024;;;-0.00016197
-0.008955;;;-3.5924e-05
-0.0088785;;;0.00016461
-0.008797;;;0.00044107
-0.0087131;;;0.00079403
-0.008629;;;0.0012233
-0.0085468;;;0.0017279
-0.0084689;;;0.0023064
-0.0083974;;;0.0029564
-0.0083347;;;0.0036752
-0.0082833;;;0.0044594
-0.0082458;;;0.0053049
-0.0082248;;;0.006207
-0.008223;;;0.00716
-0.0082431;;;0.008157
-0.0082873;;;0.0091901
-0.0083581;;;0.01025
-0.0084571;;;0.011327
-0.0085858;;;0.012412
-0.0087453;;;0.013492
-0.008936;;;0.014559
-0.0091584;;;0.015602
-0.0094127;;;0.016613
-0.0096988;;;0.017582
-0.010017;;;0.018502
-0.010366;;;0.019367
-0.010746;;;0.020169
-0.011157;;;0.020904
-0.011597;;;0.021564
-0.012065;;;0.022145
-0.01256;;;0.022639
-0.013081;;;0.023039
-0.013626;;;0.02334
-0.014191;;;0.023535
-0.014774;;;0.023616
-0.01537;;;0.023579
-0.015977;;;0.023421
-0.016588;;;0.02314
-0.0172;;;0.022738
-0.017806;;;0.02222
-0.018402;;;0.021595
-0.018981;;;0.020875
-0.019539;;;0.020078
-0.020071;;;0.019219
-0.02057;;;0.01832
-0.021033;;;0.017398
-0.021454;;;0.016474
-0.02183;;;0.015565
-0.022157;;;0.014688
-0.022433;;;0.013857
-0.022655;;;0.013083
-0.022823;;;0.012376
-0.022938;;;0.011745
-0.023;;;0.011196
-0.023012;;;0.010736
-0.022977;;;0.010368
-0.022899;;;0.010095
-0.022781;;;0.0099181
-0.022627;;;0.0098381
-0.022441;;;0.0098539
-0.022226;;;0.0099639
-0.021985;;;0.010165
-0.021722;;;0.010454
-0.021439;;;0.010826
-0.021139;;;0.011276
-0.020823;;;0.011794
-0.020495;;;0.012374
-0.020156;;;0.013006
-0.019808;;;0.01368
-0.019453;;;0.014387
-0.019092;;;0.015119
-0.018726;;;0.015866
-0.018356;;;0.016621
-0.017984;;;0.017376
-0.017609;;;0.018125
-0.017233;;;0.018862
-0.016856;;;0.019583
-0.016477;;;0.020284
-0.016096;;;0.020962
-0.015713;;;0.021614
-0.015327;;;0.022238
-0.014939;;;0.022833
-0.014549;;;0.023397
-0.014157;;;0.023931
-0.013764;;;0.024433
-0.013373;;;0.024903
-0.012985;;;0.025341
-0.012603;;;0.025747
-0.012229;;;0.026119
-0.011865;;;0.026457
-0.011513;;;0.02676
-0.011175;;;0.027026
-0.01085;;;0.027253
-0.01054;;;0.027439
-0.010242;;;0.027582
-0.0099535;;;0.027679
-0.0096722;;;0.027728
-0.0093947;;;0.027726
-0.0091177;;;0.027671
-0.0088377;;;0.027561
-0.0085514;;;0.027393
-0.008256;;;0.027166
-0.0079487;;;0.02688
-0.0076273;;;0.026535
-0.0072904;;;0.026133
-0.006937;;;0.025675
-0.0065671;;;0.025166
-0.0061813;;;0.024612
-0.0057812;;;0.024019
-0.0053694;;;0.023394
-0.0049493;;;0.022745
-0.0045249;;;0.02208
-0.004101;;;0.021406
-0.0036827;;;0.020732
-0.0032753;;;0.020062
-0.0028839;;;0.019404
-0.0025134;;;0.01876
-0.0021678;;;0.018134
-0.0018501;;;0.017528
-0.0015623;;;0.016943
-0.0013052;;;0.016381
-0.0010788;;;0.01584
-0.00088238;;;0.015323
-0.0007142;;;0.014827
-0.00057183;;;0.014353
-0.00045202;;;0.013899
-0.00035064;;;0.013464
-0.00026282;;;0.013046
-0.0001833;;;0.012644
-0.00010679;;;0.012255
-2.8347e-05;;;0.011876
5.6253e-05;;;0.011503
0.0001502;;;0.011131
0.00025537;;;0.010756
0.00037209;;;0.010372
0.00049913;;;0.0099729
0.00063379;;;0.0095553
0.00077224;;;0.0091155
0.00090981;;;0.0086517
0.0010414;;;0.0081638
0.001162;;;0.0076541
0.0012669;;;0.0071266
0.0013523;;;0.0065871
0.0014155;;;0.0060428
0.0014551;;;0.0055016
0.0014708;;;0.0049715
0.001463;;;0.0044599
0.0014327;;;0.0039734
0.0013816;;;0.0035164
0.0013116;;;0.0030915
0.0012254;;;0.0026994
0.0011258;;;0.0023391
0.001016;;;0.0020089
0.00089935;;;0.0017067
0.00077936;;;0.0014304
0.00065929;;;0.001178
0.00054225;;;0.0009485
0.00043112;;;0.00074132
0.0003285;;;0.00055692
0.00023672;;;0.00039635
0.00015784;;;0.00026113
9.3587e-05;;;0.00015286
4.5299e-05;;;7.2925e-05
1.3922e-05;;;2.2053e-05
0;;;0
-2.7352e-06;;;-2.0558e-05
-9.5849e-06;;;-6.2978e-05
-2.106e-05;;;-0.00012208
-3.7254e-05;;;-0.00019316
-5.7827e-05;;;-0.00027234
-8.1984e-05;;;-0.00035688
-0.00010848;;;-0.00044521
-0.0001356;;;-0.00053691
-0.00016122;;;-0.00063243
-0.00018276;;;-0.00073294
-0.00019732;;;-0.00084008
-0.00020174;;;-0.00095587
-0.00019272;;;-0.0010825
-0.000167;;;-0.0012223
-0.0001215;;;-0.0013776
-5.3523e-05;;;-0.0015506
3.9047e-05;;;-0.0017432
0.00015755;;;-0.0019572
0.00030246;;;-0.002194
0.00047343;;;-0.0024546
0.0006695;;;-0.0027393
0.0008892;;;-0.0030482
0.0011307;;;-0.0033806
0.0013921;;;-0.0037355
0.0016712;;;-0.0041111
0.0019659;;;-0.0045049
0.002274;;;-0.004914
0.0025935;;;-0.0053345
0.0029222;;;-0.005762
0.0032583;;;-0.0061915
0.0035995;;;-0.0066172
0.0039439;;;-0.0070329
0.0042892;;;-0.007432
0.0046331;;;-0.0078076
0.0049729;;;-0.008153
0.0053059;;;-0.0084618
0.0056291;;;-0.0087281
0.0059397;;;-0.0089474
0.006235;;;-0.0091163
0.0065128;;;-0.0092336
0.0067712;;;-0.0092998
0.0070092;;;-0.0093171
0.0072266;;;-0.0092892
0.007424;;;-0.0092204
0.0076031;;;-0.0091155
0.0077659;;;-0.0089796
0.0079154;;;-0.0088177
0.0080545;;;-0.0086345
0.0081863;;;-0.0084341
0.0083138;;;-0.0082202
0.00844;;;-0.0079962
0.0085671;;;-0.007765
0.008697;;;-0.0075293
0.0088309;;;-0.0072916
0.0089695;;;-0.0070546
0.0091125;;;-0.0068211
0.009259;;;-0.0065945
0.0094073;;;-0.0063785
0.0095546;;;-0.0061771
0.0096972;;;-0.0059941
0.0098308;;;-0.0058329
0.0099503;;;-0.0056964
0.010051;;;-0.0055863
0.010128;;;-0.0055032
0.010177;;;-0.005446
0.010195;;;-0.0054125
0.010181;;;-0.005399
0.010135;;;-0.0054006
0.010059;;;-0.0054122
0.0099571;;;-0.005428
0.0098349;;;-0.0054429
0.0096982;;;-0.005452
0.0095532;;;-0.0054516
0.0094061;;;-0.0054394
0.0092625;;;-0.0054144
0.0091269;;;-0.0053764
0.0090024;;;-0.0053262
0.0088909;;;-0.0052649
0.0087927;;;-0.0051938
0.008707;;;-0.005114
0.0086322;;;-0.0050265
0.0085658;;;-0.0049318
0.0085045;;;-0.0048299
0.0084448;;;-0.0047204
0.0083828;;;-0.0046022
0.0083145;;;-0.0044738
0.0082358;;;-0.0043334
0.0081427;;;-0.0041788
0.0080312;;;-0.0040077
0.0078978;;;-0.0038179
0.0077393;;;-0.0036073
0.0075531;;;-0.0033741
0.0073374;;;-0.0031164
0.007091;;;-0.0028325
0.0068135;;;-0.0025208
0.0065052;;;-0.0021797
0.0061668;;;-0.001808
0.0057997;;;-0.0014048
0.0054053;;;-0.00096978
0.0049859;;;-0.00050297
0.0045439;;;-4.7967e-06
0.0040821;;;0.000524
0.0036037;;;0.0010824
0.0031119;;;0.0016691
0.00261;;;0.0022822
0.0021014;;;0.0029197
0.0015894;;;0.0035787
0.0010769;;;0.0042559
0.00056686;;;0.0049477
6.1777e-05;;;0.0056506
-0.00043601;;;0.0063609
-0.00092439;;;0.0070751
-0.0014015;;;0.00779
-0.0018654;;;0.0085025
-0.0023145;;;0.0092101
-0.002747;;;0.0099103
-0.0031612;;;0.010601
-0.0035553;;;0.011281
-0.0039274;;;0.011949
-0.0042757;;;0.012604
-0.0045984;;;0.013244
-0.004894;;;0.01387
-0.0051611;;;0.01448
-0.0053988;;;0.015073
-0.0056064;;;0.01565
-0.0057842;;;0.016209
-0.0059329;;;0.016748
-0.0060535;;;0.017267
-0.0061479;;;0.017765
-0.0062179;;;0.018238
-0.0062655;;;0.018685
-0.0062928;;;0.019103
-0.0063015;;;0.019489
-0.0062933;;;0.01984
-0.0062693;;;0.020151
-0.0062304;;;0.020421
-0.0061771;;;0.020645
-0.0061098;;;0.020821
-0.0060287;;;0.020948
-0.0059339;;;0.021025
-0.0058255;;;0.02105
-0.005704;;;0.021025
-0.0055697;;;0.02095
-0.0054234;;;0.020826
-0.005266;;;0.020655
-0.0050983;;;0.020438
-0.0049216;;;0.020176
-0.004737;;;0.019872
-0.0045454;;;0.019526
-0.0043478;;;0.019141
-0.0041449;;;0.018717
-0.0039373;;;0.018256
-0.0037254;;;0.017761
-0.0035096;;;0.017233
-0.00329;;;0.016677
-0.0030672;;;0.016095
-0.0028415;;;0.015493
-0.0026137;;;0.014875
-0.0023844;;;0.014246
-0.0021547;;;0.013613
-0.0019259;;;0.012981
-0.0016992;;;0.012355
-0.0014763;;;0.01174
-0.0012591;;;0.011139
-0.0010494;;;0.010557
-0.00084935;;;0.0099947
-0.00066091;;;0.009453
-0.00048607;;;0.0089324
-0.00032663;;;0.0084331
-0.00018421;;;0.0079551
-6.0206e-05;;;0.0074984
4.4214e-05;;;0.0070632
0.00012819;;;0.0066498
0.00019126;;;0.0062589
0.00023345;;;0.0058911
0.00025545;;;0.0055472
0.00025863;;;0.0052276
0.00024504;;;0.0049325
0.00021727;;;0.0046612
0.00017825;;;0.0044121
0.00013107;;;0.0041822
7.888e-05;;;0.0039669
2.4732e-05;;;0.0037604
-2.851e-05;;;0.003556
-7.8248e-05;;;0.0033472
-0.00012223;;;0.0031277
-0.00015861;;;0.0028928
-0.00018601;;;0.0026396
-0.00020354;;;0.0023675
-0.00021083;;;0.002079
-0.00020807;;;0.0017795
-0.00019598;;;0.0014765
-0.00017582;;;0.0011795
-0.00014934;;;0.0008985
-0.00011874;;;0.00064366
-8.6575e-05;;;0.00042408
-5.567e-05;;;0.00024696
-2.8987e-05;;;0.00011678
-9.4928e-06;;;3.4942e-05
0;;;0
-1.1318e-06;;;1.615e-06
-4.8299e-06;;;6.2537e-06
-1.2638e-05;;;1.5234e-05
-2.6205e-05;;;2.9863e-05
-4.7246e-05;;;5.139e-05
-7.7512e-05;;;8.1088e-05
-0.00011875;;;0.00012038
-0.00017263;;;0.00017094
-0.00024064;;;0.0002348
-0.00032394;;;0.00031439
-0.00042325;;;0.00041254
-0.0005387;;;0.0005325
-0.0006697;;;0.00067789
-0.00081482;;;0.00085272
-0.00097167;;;0.0010613
-0.0011369;;;0.0013083
-0.0013064;;;0.0015983
-0.0014753;;;0.0019361
-0.0016385;;;0.0023262
-0.0017909;;;0.0027726
-0.0019274;;;0.0032786
-0.0020434;;;0.0038465
-0.0021351;;;0.0044779
-0.0021996;;;0.0051729
-0.0022351;;;0.0059305
-0.0022406;;;0.0067482
-0.0022157;;;0.0076211
-0.0021608;;;0.0085425
-0.0020766;;;0.0095031
-0.0019642;;;0.010491
-0.001825;;;0.011493
-0.0016607;;;0.012496
-0.0014729;;;0.013483
-0.0012635;;;0.014443
-0.0010345;;;0.015361
-0.00078754;;;0.016226
-0.00052442;;;0.01703
-0.00024675;;;0.017767
4.3962e-05;;;0.018432
0.0003463;;;0.019023
0.00065894;;;0.019541
0.00098056;;;0.019986
0.0013098;;;0.020361
0.0016451;;;0.020671
0.0019849;;;0.020918
0.0023271;;;0.021107
0.0026692;;;0.021245
0.0030083;;;0.021335
0.0033408;;;0.021383
0.0036627;;;0.021395
0.0039699;;;0.021375
0.0042582;;;0.021327
0.0045235;;;0.021257
0.0047624;;;0.021167
0.0049724;;;0.021061
0.0051518;;;0.02094
0.0053002;;;0.020806
0.0054188;;;0.020662
0.0055093;;;0.020506
0.0055747;;;0.020341
0.0056185;;;0.020166
0.0056447;;;0.01998
0.0056573;;;0.019784
0.0056606;;;0.019576
0.0056587;;;0.019354
0.0056554;;;0.019119
0.0056541;;;0.018869
0.0056582;;;0.018603
0.0056703;;;0.018322
0.0056931;;;0.018025
0.0057285;;;0.017712
0.0057783;;;0.017385
0.0058434;;;0.017044
0.0059245;;;0.01669
0.0060217;;;0.016326
0.0061345;;;0.015952
0.0062623;;;0.015572
0.0064039;;;0.015188
0.006558;;;0.0148
0.0067229;;;0.014412
0.0068966;;;0.014026
0.007077;;;0.013642
0.0072617;;;0.013263
0.0074483;;;0.012891
0.007634;;;0.012528
0.0078162;;;0.012174
0.007992;;;0.011831
0.0081588;;;0.011499
0.0083137;;;0.011178
0.0084542;;;0.01087
0.0085778;;;0.010576
0.0086819;;;0.010296
0.0087643;;;0.010033
0.0088227;;;0.0097884
0.008855;;;0.0095664
0.0088593;;;0.0093706
0.0088337;;;0.0092052
0.008777;;;0.0090748
0.0086879;;;0.0089838
0.0085656;;;0.008936
0.0084098;;;0.0089345
0.0082203;;;0.0089809
0.0079977;;;0.0090749
0.007743;;;0.0092145
0.0074577;;;0.0093958
0.0071445;;;0.0096135
0.0068064;;;0.0098617
0.0064475;;;0.010134
0.006072;;;0.010424
0.0056844;;;0.010727
0.0052893;;;0.011037
0.0048908;;;0.011351
0.0044928;;;0.011665
0.0040982;;;0.011979
0.0037092;;;0.01229
0.003327;;;0.012601
0.0029517;;;0.012911
0.0025826;;;0.013224
0.0022186;;;0.013542
0.0018581;;;0.013867
0.0014995;;;0.014203
0.0011413;;;0.014553
0.00078243;;;0.01492
0.00042244;;;0.015308
6.1396e-05;;;0.015719
-0.00030002;;;0.016154
-0.00066058;;;0.016616
-0.0010185;;;0.017103
-0.0013714;;;0.017614
-0.0017165;;;0.018147
-0.0020504;;;0.018697
-0.0023694;;;0.019259
-0.0026693;;;0.019826
-0.0029459;;;0.020392
-0.0031955;;;0.020947
-0.0034143;;;0.021483
-0.0035996;;;0.02199
-0.0037494;;;0.022456
-0.003863;;;0.02287
-0.0039413;;;0.023223
-0.0039868;;;0.023503
-0.0040034;;;0.023703
-0.0039963;;;0.023815
-0.0039712;;;0.023837
-0.0039337;;;0.023767
-0.0038893;;;0.023608
-0.0038423;;;0.023363
-0.0037956;;;0.023041
-0.0037507;;;0.022649
-0.0037079;;;0.022196
-0.0036664;;;0.021693
-0.0036248;;;0.021148
-0.0035816;;;0.020572
-0.003535;;;0.019971
-0.003484;;;0.019353
-0.0034278;;;0.018725
-0.003367;;;0.01809
-0.0033028;;;0.017454
-0.0032374;;;0.01682
-0.0031737;;;0.016191
-0.0031146;;;0.015567
-0.0030632;;;0.014949
-0.0030221;;;0.014337
-0.0029935;;;0.013729
-0.0029783;;;0.013126
-0.0029764;;;0.012523
-0.0029867;;;0.011921
-0.003007;;;0.011317
-0.0030345;;;0.01071
-0.003066;;;0.010097
-0.0030979;;;0.0094781
-0.0031266;;;0.0088522
-0.0031483;;;0.0082193
-0.0031594;;;0.0075801
-0.0031568;;;0.0069362
-0.0031376;;;0.0062903
-0.0030993;;;0.0056462
-0.0030402;;;0.0050089
-0.0029589;;;0.0043845
-0.0028552;;;0.0037801
-0.0027294;;;0.003203
-0.0025828;;;0.002661
-0.0024176;;;0.0021615
-0.0022368;;;0.0017108
-0.002044;;;0.001314
-0.001843;;;0.00097418
-0.0016381;;;0.0006919
-0.0014335;;;0.00046521
-0.001233;;;0.00029005
-0.0010402;;;0.00016079
-0.00085818;;;7.0809e-05
-0.00068953;;;1.3033e-05
-0.00053635;;;-1.962e-05
-0.00040038;;;-3.3822e-05
-0.00028303;;;-3.552e-05
-0.00018536;;;-2.974e-05
-0.00010807;;;-2.0543e-05
-5.1508e-05;;;-1.1078e-05
-1.5614e-05;;;-3.6807e-06
0;;;0
-1.4986e-06;;;1.724e-05
-5.3725e-06;;;5.9582e-05
-1.2115e-05;;;0.00013072
-2.2054e-05;;;0.00023346
-3.5325e-05;;;0.00036933
-5.1842e-05;;;0.00053851
-7.1285e-05;;;0.00073986
-9.309e-05;;;0.00097109
-0.00011648;;;0.0012289
-0.0001405;;;0.0015091
-0.00016415;;;0.0018067
-0.00018639;;;0.0021161
-0.0002063;;;0.002431
-0.00022318;;;0.0027445
-0.00023659;;;0.0030494
-0.00024656;;;0.0033385
-0.00025361;;;0.0036046
-0.00025881;;;0.0038409
-0.00026372;;;0.0040415
-0.00027021;;;0.0042013
-0.00028037;;;0.0043169
-0.00029635;;;0.0043862
-0.00032021;;;0.0044092
-0.00035378;;;0.0043874
-0.00039856;;;0.0043236
-0.00045562;;;0.0042218
-0.00052561;;;0.0040868
-0.0006088;;;0.003924
-0.00070516;;;0.0037392
-0.00081439;;;0.0035384
-0.00093603;;;0.0033274
-0.0010694;;;0.0031122
-0.0012139;;;0.0028986
-0.0013686;;;0.0026926
-0.0015328;;;0.0025004
-0.0017055;;;0.0023281
-0.0018861;;;0.0021824
-0.0020735;;;0.0020698
-0.0022669;;;0.0019974
-0.0024655;;;0.0019719
-0.0026684;;;0.0020003
-0.0028746;;;0.002089
-0.0030833;;;0.0022436
-0.0032936;;;0.0024688
-0.0035047;;;0.0027676
-0.0037158;;;0.003141
-0.0039262;;;0.0035879
-0.0041356;;;0.0041044
-0.0043434;;;0.0046845
-0.0045496;;;0.0053205
