1428.468935488,-0.184841,-0.515037,-3.659,,-0.0483256,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.470001861,-0.184841,-0.515037,-3.65898,,-0.0483256,0.00287979,-0,0.010452,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16389,-0,-0.007242,0.00316372,-0,-0,0,0,0,0,0,0
1428.471066780,-0.184841,-0.515037,-3.65895,,-0.0483256,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0.00335,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.472102703,-0.184841,-0.515037,-3.65893,,-0.042378,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.01005,2.16389,-0,-0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.473167252,-0.184841,-0.515037,-3.6589,,-0.042378,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.01005,2.16389,-0,-0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.474229579,-0.184841,-0.515037,-3.65887,,-0.0429468,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.01005,2.16389,-0,-0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.475292003,-0.184841,-0.515037,-3.65883,,-0.026581,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16389,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.476356054,-0.184841,-0.515037,-3.6588,,-0.026581,0.00287979,-0,-0.010452,0.00299055,-0,-0,0.0410763,0,0,2.16387,-0.0221239,-0.007242,0.00316372,-0,-0,0,0,0,0,0,0
1428.477423293,-0.184841,-0.515037,-3.65876,,0.00671843,0.00287979,-0,-0.005226,0.00299055,-0,0.005226,0.0410763,0,-0.00335,2.16387,-0,0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.478486786,-0.184841,-0.515037,-3.65872,,0.00671843,0.00287979,-0,-0.005226,0.00299055,-0,0.005226,0.0410763,0,-0.00335,2.16387,-0,0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.478486786,-0.184841,-0.515037,-3.65872,,0.00671843,0.00287979,-0,-0.005226,0.00299055,-0,0.005226,0.0410763,0,-0.00335,2.16387,-0,0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.479550169,-0.184841,-0.515037,-3.65868,,0.000771004,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16387,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.480614387,-0.184841,-0.515037,-3.65864,,0.00868796,0.00287979,-0,-0.010452,0.00299055,-0,-0,0.0410763,0,0.00335,2.16387,-0,-0,0.00316372,-0,0.003479,0,0,0,0,0,0
1428.481678905,-0.184841,-0.515037,-3.65859,,0.00868796,0.00287979,-0,-0.020904,0.00299055,-0,-0,0.0410763,0,0,2.16387,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.482772991,-0.184841,-0.515037,-3.65854,,0.00408611,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16387,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.483838242,-0.184842,-0.515039,-3.65849,,-0.0208346,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.16387,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.484906845,-0.184846,-0.515051,-3.65844,,-0.0371992,0.00287979,-0,-0.010452,0.00299055,-0,-0,0.0410763,0,0.01005,2.16387,-0,-0.003621,0.00316372,-0,-0,0,0,0,0,0,0
1428.485972567,-0.184846,-0.515051,-3.65838,,-0.0535636,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0.01005,2.16387,-0,-0.003621,0.00316372,-0,-0,0,0,0,0,0,0
